"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.639832280E-1,2.842050076E0,-1.574400043E1,2.475000143E0,1.618877463E1
7.664819190E-1,3.567000151E0,-1.594305038E1,2.403000116E0,1.651298747E1
7.689803820E-1,4.434000015E0,-1.596405029E1,1.965000153E0,1.668449830E1
7.714788440E-1,5.182950020E0,-1.594800091E1,1.687050104E0,1.685371893E1
7.739773460E-1,6.361050129E0,-1.594500065E1,1.618050098E0,1.724308820E1
7.764758100E-1,7.426950455E0,-1.590000057E1,1.732950091E0,1.763441882E1
7.789745000E-1,8.440050125E0,-1.577505112E1,1.980000138E0,1.800019679E1
7.814729640E-1,9.376049995E0,-1.563405037E1,2.257050037E0,1.836921662E1
7.839714340E-1,1.010805035E1,-1.545195103E1,2.536950111E0,1.863790729E1
7.864699710E-1,1.071900082E1,-1.525995064E1,2.764950037E0,1.885226832E1
7.889684340E-1,1.126005077E1,-1.507905102E1,2.785950184E0,1.902440647E1
7.914671240E-1,1.188705063E1,-1.493700027E1,2.664000034E0,1.927466851E1
7.939655880E-1,1.261305046E1,-1.479600048E1,2.389050007E0,1.958872717E1
7.964641340E-1,1.343595028E1,-1.468305111E1,2.098950148E0,2.001305428E1
7.989625980E-1,1.434600067E1,-1.453305054E1,1.876950145E0,2.050707768E1
8.014612880E-1,1.539705086E1,-1.437195110E1,1.840950131E0,2.114264059E1
8.039597520E-1,1.644795036E1,-1.414200020E1,2.014950037E0,2.178511566E1
